time,DK,AT,BE,BG,CZ,DE,EE,IE,ES,FR,HR,IT,LV,LT,LU,HU,NL,PL,PT,RO,SI,SK,FI,SE,NO,CH,UK,EL
2016-04-29 19:00:00,6.571,5.672,7.361,10.268,6.316,7.554,6.872,6.866,14.228,9.347,9.472,12.396,6.118,4.953,7.131,9.878,7.567,7.06,15.811,10.909,5.611,6.918,6.584,5.812,3.878,6.874,6.256,15.427
2016-04-29 20:00:00,6.201,4.917,6.592,9.785,5.2,6.752,6.138,5.718,13.005,8.203,8.543,11.661,5.174,3.654,5.952,9.225,6.815,6.334,13.898,10.22,4.826,6.38,6.002,5.077,3.519,6.23,4.661,14.796
2016-04-29 21:00:00,5.957,4.286,6.277,9.357,4.351,6.314,5.582,4.709,12.342,7.767,7.709,11.082,4.446,2.588,5.326,8.581,6.575,5.656,12.761,9.555,4.423,5.921,5.448,4.562,3.268,6.048,3.929,14.283
2016-04-29 22:00:00,5.796,3.653,5.902,9.069,3.622,5.819,5.169,4.143,11.873,7.354,7.108,10.557,3.892,1.781,4.746,7.894,6.382,5.0,12.099,8.999,4.263,5.467,4.853,4.147,3.037,5.888,3.479,13.947
2016-04-29 23:00:00,5.75,3.12,5.464,8.813,2.976,5.274,4.795,3.588,11.519,6.912,6.761,10.131,3.469,1.184,4.254,7.299,6.191,4.387,11.661,8.542,4.039,5.05,4.403,3.852,2.837,5.581,3.028,13.656
2016-04-30 00:00:00,5.787,2.643,5.134,8.509,2.398,4.686,4.394,3.199,11.2,6.475,6.37,9.726,3.071,0.706,3.934,6.73,5.959,3.828,11.264,8.141,3.566,4.673,4.052,3.601,2.651,5.288,2.547,13.423
2016-04-30 01:00:00,5.879,2.295,4.809,8.144,1.888,4.188,4.035,3.112,10.914,6.107,5.888,9.41,2.642,0.432,3.689,6.216,5.516,3.3,10.947,7.796,3.057,4.326,3.709,3.435,2.449,4.904,2.076,13.218
2016-04-30 02:00:00,5.97,2.057,4.499,7.774,1.389,3.789,3.656,3.127,10.632,5.756,5.513,9.115,2.164,0.368,3.362,5.763,5.177,2.81,10.619,7.479,2.668,4.086,3.343,3.371,2.292,4.586,1.618,12.985
2016-04-30 03:00:00,6.023,1.843,4.254,7.442,0.929,3.443,3.229,3.152,10.334,5.442,5.225,8.871,1.664,0.481,3.032,5.408,4.938,2.378,10.321,7.15,2.447,3.851,3.033,3.295,2.207,4.369,1.196,12.782
2016-04-30 04:00:00,6.027,1.586,4.07,7.27,0.495,3.129,3.546,3.097,10.049,5.176,4.868,8.627,2.179,1.341,2.782,5.154,4.786,2.186,9.964,7.081,2.106,3.542,3.492,3.438,2.156,4.029,0.852,12.558
2016-04-30 05:00:00,6.087,2.111,4.042,8.682,1.809,3.371,4.889,3.009,9.718,4.957,5.361,8.675,4.717,3.252,2.754,6.156,4.765,3.6,9.547,8.7,2.351,4.296,4.605,4.032,2.318,3.586,0.59,13.595
2016-04-30 06:00:00,6.364,5.016,4.359,10.124,4.838,4.909,5.809,3.186,9.579,5.437,7.327,10.417,6.358,5.105,3.738,8.25,5.388,5.337,9.244,10.401,5.136,6.496,5.819,4.744,2.681,4.619,1.723,15.177
2016-04-30 07:00:00,6.872,7.811,5.182,11.816,7.501,6.383,7.508,4.203,10.494,6.552,9.859,12.253,8.815,7.976,5.026,11.292,6.457,7.928,9.948,12.434,8.038,9.182,7.357,5.822,3.122,7.215,3.628,16.958
2016-04-30 08:00:00,7.6,10.947,6.25,13.354,11.065,8.434,8.713,5.232,11.762,7.621,12.107,14.167,11.117,10.659,6.315,13.86,7.278,10.233,11.434,14.066,10.751,11.832,8.716,6.992,3.559,9.622,5.694,18.52
2016-04-30 09:00:00,8.343,12.861,7.264,14.635,12.883,10.438,9.474,6.307,13.469,8.621,13.426,15.805,12.441,12.498,8.308,15.348,8.148,11.656,13.22,15.295,12.523,13.387,9.809,8.032,3.958,11.352,7.414,19.719
2016-04-30 10:00:00,8.881,14.188,8.217,15.622,14.096,11.604,10.23,7.14,14.961,9.333,14.401,16.958,13.224,13.462,9.348,16.413,8.889,12.696,14.953,16.158,13.856,14.569,10.674,8.886,4.387,12.376,8.189,20.62
2016-04-30 11:00:00,9.23,15.136,8.95,16.18,15.072,12.41,10.797,7.894,16.06,9.828,15.187,17.663,13.781,13.934,10.122,17.219,9.557,13.482,16.429,16.734,14.827,15.411,11.376,9.561,4.772,12.861,8.718,21.193
2016-04-30 12:00:00,9.417,15.763,9.234,16.465,15.809,12.935,11.148,8.554,16.992,10.15,15.814,18.011,14.14,14.109,9.813,17.815,9.966,14.037,17.51,17.091,15.454,15.998,11.837,9.989,4.992,12.905,9.065,21.526
2016-04-30 13:00:00,9.563,16.035,9.35,16.509,16.263,13.153,11.329,9.298,17.719,10.369,16.16,18.027,14.279,14.019,9.705,18.118,10.037,14.321,18.263,17.192,15.738,16.321,12.031,10.184,5.163,12.499,9.23,21.495
2016-04-30 14:00:00,9.718,15.921,9.485,16.28,16.403,13.08,11.367,9.855,18.102,10.411,16.167,17.752,14.162,13.707,9.499,18.087,9.991,14.336,18.694,16.996,15.645,16.324,12.011,10.168,5.404,11.643,9.285,21.173
2016-04-30 15:00:00,9.796,15.437,9.5,15.744,16.217,12.8,11.279,10.164,18.125,10.267,15.847,17.278,13.764,13.111,8.834,17.743,9.899,14.063,18.797,16.531,15.162,15.98,11.777,9.946,5.587,10.368,9.242,20.559
2016-04-30 16:00:00,9.682,14.609,9.242,14.886,15.707,12.259,11.007,10.208,17.748,9.999,15.2,16.618,13.055,12.141,7.96,17.119,9.659,13.505,18.587,15.824,14.332,15.315,11.208,9.48,5.528,9.091,9.084,19.679
2016-04-30 17:00:00,9.279,13.17,8.822,13.393,14.54,11.32,10.27,10.014,16.929,9.591,14.189,15.648,11.584,10.709,7.066,15.917,9.259,12.512,18.04,14.28,13.113,14.008,10.164,8.711,5.26,7.842,8.816,18.353
2016-04-30 18:00:00,8.545,10.189,8.158,11.262,11.508,9.889,8.67,9.615,15.687,8.921,12.097,14.039,9.434,8.985,6.094,13.03,8.63,10.298,17.155,12.224,10.515,11.025,8.504,7.627,4.859,6.545,8.371,16.396
2016-04-30 19:00:00,7.33,7.527,6.675,10.343,8.731,8.442,7.537,8.849,13.673,7.449,10.237,12.615,8.115,7.833,5.24,11.111,7.44,8.289,15.572,11.387,7.863,9.167,7.198,6.385,4.315,5.326,7.231,15.346
2016-04-30 20:00:00,6.377,6.671,5.386,9.737,7.817,7.67,6.897,7.608,11.564,6.067,9.307,12.004,7.613,7.194,4.729,10.262,6.259,7.497,13.466,10.716,6.763,8.223,6.528,5.587,3.779,4.512,5.513,14.573
2016-04-30 21:00:00,5.785,6.03,4.874,9.163,7.033,7.099,6.3,7.135,10.563,5.514,8.608,11.533,7.049,6.61,4.503,9.556,5.809,6.773,12.33,9.998,6.294,7.309,5.916,5.062,3.453,3.814,4.784,13.954
2016-04-30 22:00:00,5.23,5.471,4.363,8.495,6.195,6.527,5.736,7.106,9.803,4.91,8.183,11.161,6.47,6.051,4.378,9.025,5.29,6.081,11.616,9.28,6.06,6.427,5.353,4.647,3.16,3.273,4.281,13.547
2016-04-30 23:00:00,4.767,5.141,3.874,7.88,5.412,6.004,5.202,7.094,9.249,4.269,7.977,10.811,5.769,5.46,4.257,8.55,4.788,5.516,11.1,8.548,5.874,5.681,4.88,4.305,2.864,2.735,3.816,13.306
2016-05-01 00:00:00,4.343,4.903,3.325,7.405,4.809,5.499,4.749,7.088,8.708,3.672,7.808,10.492,5.262,4.92,4.122,8.083,4.329,5.079,10.786,7.944,5.774,5.159,4.49,4.012,2.573,2.274,3.405,13.102
2016-05-01 01:00:00,4.024,4.759,2.741,7.043,4.443,5.065,4.386,7.096,8.148,3.223,7.716,10.212,4.86,4.602,3.955,7.617,3.858,4.763,10.435,7.463,5.777,4.825,4.114,3.745,2.409,1.829,3.096,12.86
2016-05-01 02:00:00,3.822,4.705,2.318,6.843,4.295,4.734,4.071,7.173,7.629,2.886,7.772,9.979,4.517,4.581,3.703,6.95,3.536,4.528,9.984,7.049,5.743,4.533,3.735,3.532,2.29,1.451,2.92,12.543
2016-05-01 03:00:00,3.871,4.653,2.16,6.729,4.151,4.503,3.755,7.331,7.167,2.614,7.817,9.731,4.237,4.52,3.357,6.375,3.329,4.391,9.485,6.671,5.685,4.208,3.47,3.355,2.188,1.183,2.813,12.23
2016-05-01 04:00:00,3.972,4.531,2.054,6.798,3.942,4.303,4.204,7.577,6.756,2.386,7.768,9.491,4.747,4.892,2.974,6.318,3.191,4.372,9.061,6.72,5.865,3.882,4.22,3.545,2.171,0.953,2.782,11.988
2016-05-01 05:00:00,4.48,4.96,2.183,8.456,4.78,4.398,5.573,7.895,6.39,2.314,7.922,9.429,5.905,5.729,2.708,8.297,3.217,5.515,8.71,9.241,6.217,6.003,5.695,4.381,2.437,0.839,2.844,13.557
2016-05-01 06:00:00,5.17,5.75,3.348,10.157,6.439,5.05,6.49,8.228,6.438,2.918,8.698,10.148,7.222,7.025,2.848,10.123,4.822,7.093,8.436,11.785,6.661,8.617,7.171,5.238,2.887,1.068,3.643,15.493
2016-05-01 07:00:00,6.018,6.422,5.139,12.406,8.321,6.25,8.165,8.652,8.077,4.317,9.464,10.954,9.231,8.67,3.506,12.712,6.863,9.253,9.029,14.601,7.041,11.082,9.169,6.462,3.397,1.552,5.055,17.255
2016-05-01 08:00:00,7.276,7.259,7.224,14.125,10.675,7.991,10.218,9.191,10.097,6.209,10.156,11.841,11.011,10.385,4.671,15.06,8.393,11.164,10.773,16.349,7.372,13.078,10.745,7.831,4.082,2.105,6.401,18.694
2016-05-01 09:00:00,8.723,8.188,8.993,15.389,12.282,9.864,11.13,9.918,12.084,8.224,10.989,12.771,11.998,11.815,6.244,16.271,9.651,12.698,13.0,17.544,7.926,14.511,11.958,9.116,4.94,2.812,8.036,19.786
2016-05-01 10:00:00,9.828,9.074,10.356,16.387,13.267,11.45,11.848,10.785,13.816,9.592,11.809,13.575,12.601,12.98,7.952,16.843,10.775,13.878,15.067,18.451,8.603,15.704,12.944,10.154,5.917,3.482,9.116,20.42
2016-05-01 11:00:00,10.629,9.573,11.529,17.124,14.043,12.762,12.514,11.77,15.262,10.647,12.55,14.105,12.955,13.612,9.712,17.247,11.765,14.669,16.721,19.099,9.276,16.37,13.641,10.971,6.676,4.008,9.967,20.745
2016-05-01 12:00:00,11.259,9.872,12.539,17.394,14.513,13.723,12.951,12.482,16.421,11.577,13.14,14.439,13.086,13.855,11.151,17.449,12.592,15.149,17.924,19.411,9.879,16.569,13.972,11.584,7.139,4.505,10.76,20.761
2016-05-01 13:00:00,11.685,10.202,13.309,17.317,14.706,14.298,13.285,12.863,17.279,12.33,13.575,14.595,12.981,13.99,12.195,17.536,13.196,15.338,18.821,19.382,10.332,16.508,14.009,11.874,7.278,4.87,11.448,20.721
2016-05-01 14:00:00,11.856,10.463,13.772,16.97,14.586,14.526,13.373,13.181,17.796,12.79,13.793,14.58,12.744,13.967,12.877,17.38,13.53,15.253,19.448,19.044,10.565,16.224,13.8,11.869,7.264,5.126,11.966,20.466
2016-05-01 15:00:00,11.737,10.509,13.908,16.273,14.166,14.455,13.289,13.553,17.952,12.944,13.798,14.377,12.476,13.67,13.23,16.901,13.593,14.923,19.769,18.393,10.606,15.766,13.425,11.616,7.175,5.25,12.161,19.961
2016-05-01 16:00:00,11.381,10.251,13.69,15.188,13.483,14.11,12.96,13.877,17.732,12.764,13.551,13.964,12.04,13.21,13.208,16.079,13.352,14.346,19.746,17.214,10.488,14.918,12.898,11.142,6.987,5.187,12.041,19.066
2016-05-01 17:00:00,10.761,9.646,13.088,13.432,12.468,13.365,12.152,13.872,17.109,12.229,13.004,13.266,11.254,12.354,12.722,14.948,12.83,13.423,19.4,15.187,10.199,13.572,11.665,10.352,6.515,4.959,11.715,17.701
2016-05-01 18:00:00,9.718,8.745,11.812,11.253,11.082,11.938,10.898,13.55,15.978,11.225,12.05,12.149,10.036,10.685,11.732,13.839,11.831,11.733,18.757,12.956,9.479,12.076,9.482,8.863,5.776,4.649,11.174,16.027
2016-05-01 19:00:00,8.083,7.918,8.892,10.281,9.685,9.7,10.007,12.908,13.697,9.133,11.372,10.923,9.207,9.465,9.659,13.223,9.455,10.224,17.149,12.074,8.766,11.209,7.811,7.012,4.836,4.23,10.448,14.969
2016-05-01 20:00:00,6.893,7.588,6.678,9.439,8.909,8.431,9.552,12.098,11.196,7.401,11.232,10.356,8.882,8.92,7.983,12.846,7.692,9.546,14.789,11.313,8.538,10.802,6.923,6.011,3.88,4.031,9.688,14.208
2016-05-01 21:00:00,6.198,7.36,5.811,8.726,8.137,7.634,9.148,11.444,10.265,6.764,11.118,10.012,8.568,8.462,7.219,12.486,7.057,8.911,13.836,10.542,8.379,10.555,6.227,5.502,3.281,3.995,9.385,13.826
2016-05-01 22:00:00,5.722,7.189,5.078,8.217,7.374,6.799,8.63,11.041,9.523,6.199,10.95,9.754,8.161,8.076,6.432,12.197,6.536,8.275,13.229,9.897,8.215,10.296,5.553,4.969,2.671,4.021,9.229,13.65
2016-05-01 23:00:00,5.412,6.971,4.646,7.891,6.709,5.989,8.029,10.785,8.875,5.641,10.85,9.5,7.706,7.77,5.735,11.885,6.142,7.67,12.664,9.392,8.093,9.973,4.889,4.522,2.378,4.057,9.102,13.575
2016-05-02 00:00:00,5.13,6.743,4.522,7.637,6.142,5.342,7.467,10.615,8.311,5.13,10.698,9.246,7.351,7.551,5.063,11.562,5.708,7.159,12.045,9.052,7.941,9.636,4.281,4.064,2.326,4.004,9.028,13.201
2016-05-02 01:00:00,4.689,6.525,4.238,7.422,5.606,4.86,6.988,10.518,7.794,4.736,10.514,9.028,7.017,7.349,4.378,11.298,5.109,6.752,11.453,8.77,7.809,9.314,3.814,3.756,2.008,3.872,8.974,12.904
2016-05-02 02:00:00,4.215,6.332,3.903,7.258,5.136,4.481,6.588,10.454,7.338,4.402,10.41,8.88,6.761,7.132,3.655,11.038,4.655,6.435,10.973,8.475,7.729,8.982,3.467,3.54,1.975,3.811,8.972,12.728
2016-05-02 03:00:00,3.801,6.076,3.251,7.132,4.755,4.244,6.266,10.322,6.897,4.175,10.343,8.818,6.552,6.917,2.98,10.764,4.199,6.246,10.666,8.231,7.682,8.636,3.34,3.338,2.008,3.634,8.932,12.606
2016-05-02 04:00:00,3.588,5.847,2.635,7.167,4.429,4.051,6.534,10.106,6.495,4.036,10.324,8.704,7.062,7.382,2.421,10.517,3.749,6.24,10.048,8.417,7.638,8.466,4.12,3.35,2.17,3.596,8.905,12.484
2016-05-02 05:00:00,4.261,5.732,2.434,8.185,5.2,4.453,7.488,9.787,6.128,3.965,10.666,8.771,8.331,8.632,2.427,10.918,3.656,7.027,9.474,10.0,7.733,8.796,5.642,4.474,2.687,3.715,8.916,13.59
2016-05-02 06:00:00,5.89,6.005,4.191,9.392,6.932,5.919,8.325,9.353,6.231,4.899,11.337,9.668,9.659,9.904,4.925,11.802,5.681,8.246,8.948,11.793,8.179,9.428,7.241,5.728,3.373,4.057,9.165,14.804
2016-05-02 07:00:00,7.18,6.746,6.457,10.97,9.138,7.659,10.354,9.166,8.322,6.701,12.02,10.715,11.84,11.749,7.173,12.71,7.666,10.214,9.558,13.744,8.919,10.478,9.447,7.45,4.218,4.668,9.778,15.867
